name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,VDF_fftt1
East Rio Salado Parkway,355,436797322,197,303,,237.2479495,2,39,1000,secondary,4,"LINESTRING (-111.9211598 33.4292573, -111.9192977 33.4292393, -111.9186041 33.4292126)",auto,0,0.364996845
East Vista del Lago Drive,356,257009023,198,24,,83.83858437,1,29,1000,unclassified,11,"LINESTRING (-111.9196278 33.4301419, -111.9198489 33.4301386, -111.920078 33.4301473, -111.9203069 33.4301693, -111.9205264 33.4302)",auto,1,0.17345914
East Vista del Lago Drive,357,257009023,198,25,,52.05567038,1,29,1000,unclassified,11,"LINESTRING (-111.9196278 33.4301419, -111.9193373 33.4301632, -111.9190716 33.4302)",auto,1,0.107701387
South Kirkland Trail,358,670986089,198,375,,16.18605658,1,29,1000,unclassified,11,"LINESTRING (-111.9196278 33.4301419, -111.919633 33.4299964)",auto,1,0.033488393
East 6th Street,359,5591100,199,71,,89.78103657,1,25,1000,residential,6,"LINESTRING (-111.9376334 33.4243567, -111.9375509 33.4243581, -111.9373581 33.4243583, -111.9367572 33.424359, -111.936666 33.4243591)",auto,1,0.215474488
East 6th Street,360,724631640,199,383,,43.39096635,1,25,1000,residential,6,"LINESTRING (-111.9376334 33.4243567, -111.9376328 33.4243841, -111.9376425 33.4244102, -111.9376617 33.4244324, -111.9376883 33.4244484, -111.9377197 33.4244566, -111.9377525 33.424456, -111.9377834 33.4244468, -111.9378092 33.4244299, -111.9378273 33.4244071, -111.937836 33.4243793, -111.937833 33.4243506, -111.9378189 33.4243244, -111.9377951 33.4243036, -111.9377644 33.4242905)",auto,0,0.104138319
South McAllister Avenue,361,537091895,200,349,,39.78566405,1,25,1000,tertiary,5,"LINESTRING (-111.9289501 33.4212297, -111.9289369 33.4215339, -111.9289364 33.4215873)",auto,1,0.095485594
South McAllister Avenue,362,537091894,200,380,,2.949952195,1,25,1000,tertiary,5,"LINESTRING (-111.9289501 33.4212297, -111.9289516 33.4212032)",auto,1,0.007079885
South Rural Road,363,436942373,201,155,,5.83898031,3,35,1000,primary,3,"LINESTRING (-111.9262866 33.4202798, -111.9262853 33.4202273)",auto,1,0.010009681
South Rural Road,364,472156132,201,177,,8.052443692,3,35,1000,primary,3,"LINESTRING (-111.9262866 33.4202798, -111.9262885 33.4203522)",auto,1,0.013804189
South Rural Road,365,458486756,202,230,,17.07963913,3,35,1000,primary,3,"LINESTRING (-111.9264076 33.4220275, -111.9264076 33.4220156, -111.926407 33.4218739)",auto,0,0.029279381
East University Drive,366,436794678,202,286,,71.92568893,2,35,1000,secondary,4,"LINESTRING (-111.9264076 33.4220275, -111.926448 33.422027, -111.9265015 33.4220263, -111.9268583 33.4220215, -111.9270745 33.4220186, -111.9271825 33.4220171)",auto,1,0.123301181
East University Drive,367,436794671,202,326,,15.27676661,3,40,1000,secondary,4,"LINESTRING (-111.9264076 33.4220275, -111.926243 33.4220288)",auto,1,0.02291515
South Rural Road,368,533371299,203,204,,56.01037311,3,35,1000,primary,3,"LINESTRING (-111.9262331 33.4228357, -111.9262287 33.4233394)",auto,0,0.096017782
,369,264834604,203,205,,71.05301198,1,39,1000,primary,3,"LINESTRING (-111.9262331 33.4228357, -111.9261491 33.4231604, -111.926124 33.4232382, -111.9261082 33.4232518, -111.9260663 33.4232876, -111.9258887 33.4233401)",auto,0,0.109312326
South Rural Road,370,533371300,204,148,,52.86257728,3,35,1000,primary,3,"LINESTRING (-111.9262287 33.4233394, -111.9262262 33.4238148)",auto,0,0.090621561
,371,264834603,204,205,,31.55410524,1,39,1000,primary,3,"LINESTRING (-111.9262287 33.4233394, -111.9261044 33.4233397, -111.9258887 33.4233401)",auto,0,0.048544777
,372,439081931,205,148,,67.31461289,1,39,1000,primary,3,"LINESTRING (-111.9258887 33.4233401, -111.9260707 33.4234024, -111.9261044 33.4234305, -111.926124 33.4234469, -111.9261565 33.4235246, -111.9262262 33.4238148)",auto,0,0.103560943
,373,264834603,206,204,,65.15297619,1,39,1000,primary,3,"LINESTRING (-111.9263882 33.4238834, -111.9263051 33.4237541, -111.9263051 33.4234101, -111.9262287 33.4233394)",auto,0,0.100235348
South Rural Road,374,264834600,206,423,,60.21454238,3,35,1000,primary,3,"LINESTRING (-111.9263882 33.4238834, -111.9263941 33.4233419)",auto,0,0.10322493
East 6th Street,375,544548410,207,52,,105.1687659,1,29,1000,residential,6,"LINESTRING (-111.9263814 33.4245047, -111.926471 33.424506, -111.927418 33.4245018, -111.9275146 33.4245016)",auto,1,0.21759055
East 6th Street,376,544548410,207,68,,14.63715769,1,29,1000,residential,6,"LINESTRING (-111.9263814 33.4245047, -111.9262237 33.4245026)",auto,1,0.030283775
South Rural Road,377,264834600,207,206,,69.08833804,3,35,1000,primary,3,"LINESTRING (-111.9263814 33.4245047, -111.926382 33.4244228, -111.9263882 33.4238834)",auto,0,0.118437151
South Rural Road,378,436942375,208,89,,51.9107033,7,35,1000,primary,3,"LINESTRING (-111.9262833 33.4283177, -111.9262793 33.4286766, -111.9262793 33.4286892, -111.9262821 33.4287845)",auto,0,0.088989777
South Rural Road,379,436942370,208,329,,90.62901175,3,35,1000,primary,3,"LINESTRING (-111.9262833 33.4283177, -111.9263666 33.428055, -111.9263688 33.4275117)",auto,0,0.15536402
South Packard Drive,380,265805477,209,2,,105.0170796,1,29,1000,unclassified,11,"LINESTRING (-111.9293051 33.4287835, -111.9293075 33.428878, -111.9293116 33.4293114, -111.9293144 33.4297279)",auto,1,0.217276716
South Packard Drive,381,524036967,209,110,,14.66671652,1,35,1000,unclassified,11,"LINESTRING (-111.9293051 33.4287835, -111.9293057 33.4286516)",auto,1,0.025142943
East Rio Salado Parkway,382,531955796,209,210,,45.42470606,2,35,1000,secondary,4,"LINESTRING (-111.9293051 33.4287835, -111.9294294 33.4287777, -111.9297937 33.4287965)",auto,0,0.077870925
East Rio Salado Parkway,383,436795888,210,335,,70.17618578,3,35,1000,secondary,4,"LINESTRING (-111.9297937 33.4287965, -111.9301712 33.4288374, -111.9305333 33.4289205)",auto,0,0.120302033
East Rio Salado Parkway,384,436795893,211,292,,152.7363194,2,35,1000,secondary,4,"LINESTRING (-111.9262837 33.4288957, -111.9263202 33.4288977, -111.9264828 33.4289065, -111.9265235 33.4289081, -111.9275775 33.4289657, -111.9279262 33.428948)",auto,0,0.26183369
North Scottsdale Road,385,264834599,211,317,,64.83251826,7,35,1000,primary,3,"LINESTRING (-111.9262837 33.4288957, -111.9262849 33.4289636, -111.9262855 33.4290006, -111.9262931 33.4294787)",auto,0,0.11114146
East Rio Salado Parkway,386,436797314,212,290,,133.1469799,2,35,1000,secondary,4,"LINESTRING (-111.9239819 33.4289759, -111.9241099 33.428923, -111.9244454 33.4288354, -111.9247554 33.4288082, -111.9251236 33.428816, -111.9251959 33.428821, -111.9253831 33.4288338)",auto,0,0.228251965
East Rio Salado Parkway,387,531955797,213,221,,97.36147432,2,35,1000,secondary,4,"LINESTRING (-111.9312478 33.4291369, -111.9319446 33.4293839, -111.9322313 33.4294306)",auto,0,0.166905385
South Ash Avenue,388,148624240,214,409,,12.73761545,3,29,1000,tertiary,5,"LINESTRING (-111.9425485 33.4291402, -111.9425454 33.4291882, -111.942523 33.429252)",auto,0,0.026353687
East Rio Salado Parkway,389,532207272,215,212,,71.46951105,3,39,1000,secondary,4,"LINESTRING (-111.9232919 33.4292614, -111.9239819 33.4289759)",auto,0,0.109953094
East Rio Salado Parkway,390,512813406,216,217,,160.2978329,2,39,1000,secondary,4,"LINESTRING (-111.9179198 33.4293372, -111.9196471 33.4293489)",auto,0,0.246612051
South Pier Drive,391,512813407,216,325,,15.76684849,1,29,1000,unclassified,11,"LINESTRING (-111.9179198 33.4293372, -111.9179287 33.4291956)",auto,1,0.032621066
South Pier Drive,392,670986091,216,377,,12.26392328,1,29,1000,unclassified,11,"LINESTRING (-111.9179198 33.4293372, -111.9179144 33.4294474)",auto,1,0.025373634
East Rio Salado Parkway,393,532207273,217,218,,140.2915238,2,39,1000,secondary,4,"LINESTRING (-111.9196471 33.4293489, -111.9211588 33.4293611)",auto,0,0.215833114
South Kirkland Trail,394,670986088,217,376,,23.67785938,1,29,1000,unclassified,11,"LINESTRING (-111.9196471 33.4293489, -111.9196389 33.4294883, -111.919635 33.4295616)",auto,1,0.048988675
East Vista del Lago Drive,395,257009023,218,23,,117.4721024,1,29,1000,unclassified,11,"LINESTRING (-111.9211588 33.4293611, -111.9211588 33.4295021, -111.9211515 33.4297408, -111.9211468 33.4297978, -111.9211405 33.4298288, -111.921131 33.4298604, -111.9211149 33.4299012, -111.9210909 33.4299476, -111.9210636 33.4299886, -111.9210425 33.4300133, -111.9210217 33.4300348, -111.9210043 33.4300514, -111.920978 33.4300724, -111.9209597 33.4300862, -111.9209325 33.4301047, -111.9209091 33.4301195, -111.9208789 33.430136, -111.9208497 33.43015, -111.9208004 33.4301685, -111.9207659 33.4301789, -111.9207086 33.4301917, -111.9206533 33.4302)",auto,1,0.243045729
,396,532207303,218,197,,11.54240644,1,29,1000,unclassified,11,"LINESTRING (-111.9211588 33.4293611, -111.9211598 33.4292573)",auto,1,0.023880841
East Rio Salado Parkway,397,532207273,218,215,,199.45683,2,39,1000,secondary,4,"LINESTRING (-111.9211588 33.4293611, -111.9220704 33.4293707, -111.9225329 33.4293756, -111.9228048 33.4293625, -111.9230612 33.4293217, -111.9232919 33.4292614)",auto,0,0.306856662
West Rio Salado Parkway,398,436796415,219,169,,12.14040273,2,39,1000,secondary,4,"LINESTRING (-111.9428674 33.4293722, -111.9428663 33.4293316, -111.9428606 33.4293011, -111.9428468 33.4292652)",auto,0,0.018677543
West Rio Salado Parkway,399,436781559,220,170,,25.97309759,2,30,1000,secondary,4,"LINESTRING (-111.9426236 33.4294744, -111.942704 33.4295252, -111.9428006 33.4295795, -111.9428484 33.4296132)",auto,0,0.051946195
West Rio Salado Parkway,400,402537675,220,219,,27.7631019,1,35,1000,secondary,4,"LINESTRING (-111.9426236 33.4294744, -111.9427174 33.4294743, -111.9427744 33.4294631, -111.9428076 33.4294446, -111.9428462 33.4294111, -111.9428674 33.4293722)",auto,0,0.047593889
East Rio Salado Parkway,401,531955801,221,294,,95.44778824,3,35,1000,secondary,4,"LINESTRING (-111.9322313 33.4294306, -111.9325109 33.4294481, -111.9331247 33.4294562, -111.9332589 33.42946)",auto,0,0.16362478
West Rio Salado Parkway,402,265805473,222,299,,61.71340469,2,35,1000,secondary,4,"LINESTRING (-111.941344 33.4294485, -111.9412177 33.4294583, -111.9406832 33.4295107)",auto,0,0.105794408
East Rio Salado Parkway,403,436796187,223,122,,178.3371378,2,35,1000,secondary,4,"LINESTRING (-111.934056 33.4294897, -111.9337917 33.4293557, -111.9336814 33.4293249, -111.933562 33.4293, -111.933317 33.429274, -111.9328969 33.429272, -111.9326115 33.429263, -111.9321918 33.4292423)",auto,0,0.305720808
,404,265805486,224,222,,46.02007674,1,39,1000,secondary,4,"LINESTRING (-111.9409154 33.429599, -111.9410033 33.4295322, -111.9412737 33.429505, -111.9413273 33.4294836, -111.941344 33.4294485)",auto,0,0.070800118
West Rio Salado Parkway,405,436796419,224,301,,80.95364746,2,35,1000,secondary,4,"LINESTRING (-111.9409154 33.429599, -111.9412764 33.4295614, -111.9415022 33.4295422, -111.9417837 33.4295365)",auto,0,0.138777681
East Rio Salado Parkway,406,532207270,225,228,,39.19013465,2,35,1000,secondary,4,"LINESTRING (-111.9339783 33.4296433, -111.9341044 33.4297076, -111.9343207 33.4298487)",auto,0,0.067183088
South Mill Avenue,407,553209921,226,90,,10.97249179,2,30,1000,primary,3,"LINESTRING (-111.9400919 33.4296678, -111.9400872 33.4295692)",auto,0,0.021944984
West Rio Salado Parkway,408,436796419,226,224,,76.80674118,2,35,1000,secondary,4,"LINESTRING (-111.9400919 33.4296678, -111.9401871 33.4296574, -111.9409154 33.429599)",auto,0,0.131668699
East Rio Salado Parkway,409,371455229,227,226,,11.62443844,2,35,1000,secondary,4,"LINESTRING (-111.9399677 33.4296814, -111.940037 33.4296738, -111.9400919 33.4296678)",auto,0,0.019927609
South Mill Avenue,410,333522314,227,239,,57.40466239,2,30,1000,primary,3,"LINESTRING (-111.9399677 33.4296814, -111.9399703 33.4297456, -111.9399734 33.4300281, -111.9399748 33.4301976)",auto,0,0.114809325
East Rio Salado Parkway,411,532207269,228,437,,65.38303803,3,35,1000,secondary,4,"LINESTRING (-111.9343207 33.4298487, -111.9348857 33.4302)",auto,0,0.112085208
East Rio Salado Parkway,412,23617748,229,298,,31.45951827,2,35,1000,secondary,4,"LINESTRING (-111.9349285 33.4300573, -111.9346717 33.4298726)",auto,0,0.053930603
South Rural Road,413,436942385,230,312,,109.3806683,3,35,1000,primary,3,"LINESTRING (-111.926407 33.4218739, -111.9264024 33.4215813, -111.9263986 33.4213363, -111.9263916 33.4208903)",auto,0,0.187509717
South Rural Road,414,458486757,231,326,,16.43545916,5,35,1000,primary,3,"LINESTRING (-111.9262412 33.421881, -111.926243 33.4220288)",auto,0,0.028175073
South Forest Avenue,415,223225595,232,105,,9.707476807,1,25,1000,residential,6,"LINESTRING (-111.9366619 33.4219911, -111.9366625 33.4219038)",auto,1,0.023297944
South Forest Avenue,416,223225595,232,114,,135.0736212,1,25,1000,residential,6,"LINESTRING (-111.9366619 33.4219911, -111.9366626 33.4220574, -111.9366665 33.4224305, -111.9366668 33.4224568, -111.9366683 33.4225993, -111.9366734 33.4230882, -111.9366746 33.4232058)",auto,1,0.324176691
East University Drive,417,282127136,232,233,,137.6668633,2,35,1000,secondary,4,"LINESTRING (-111.9366619 33.4219911, -111.9367549 33.421991, -111.9371263 33.4219926, -111.9377106 33.421986, -111.9380612 33.4219867, -111.9381452 33.4219872)",auto,0,0.236000337
South Myrtle Avenue,418,533573778,233,116,,133.9076473,1,29,1000,residential,6,"LINESTRING (-111.9381452 33.4219872, -111.9381455 33.422052, -111.9381494 33.42237, -111.9381521 33.4225867, -111.9381582 33.4230826, -111.9381595 33.4231914)",auto,1,0.277050305
South Myrtle Avenue,419,533573777,233,175,,9.952378665,1,29,1000,residential,6,"LINESTRING (-111.9381452 33.4219872, -111.9381462 33.4218977)",auto,1,0.020591128
East University Drive,420,533573779,233,282,,81.04141088,2,35,1000,secondary,4,"LINESTRING (-111.9381452 33.4219872, -111.938251 33.4219878, -111.9388963 33.4219839, -111.9389328 33.4219836, -111.9390184 33.4219833)",auto,0,0.138928133
East University Drive,421,533573776,234,175,,162.1757636,2,39,1000,secondary,4,"LINESTRING (-111.9398936 33.4218943, -111.9398538 33.4218932, -111.9393175 33.4218971, -111.9389394 33.4218979, -111.9389268 33.4218979, -111.9382466 33.4218977, -111.9381462 33.4218977)",auto,0,0.249501175
South Mill Avenue,422,533573782,234,235,,9.766883824,2,30,1000,primary,3,"LINESTRING (-111.9398936 33.4218943, -111.9398966 33.4219821)",auto,0,0.019533768
East University Drive,423,533573781,235,102,,18.04585007,3,35,1000,secondary,4,"LINESTRING (-111.9398966 33.4219821, -111.9400803 33.4219289)",auto,0,0.030935743
South Mill Avenue,424,256917837,235,268,,112.094951,2,30,1000,primary,3,"LINESTRING (-111.9398966 33.4219821, -111.9399104 33.422072, -111.9399143 33.422407, -111.9399634 33.422988)",auto,0,0.224189902
East University Drive,425,436794681,236,156,,69.2064281,3,35,1000,secondary,4,"LINESTRING (-111.9275425 33.4220137, -111.9282882 33.422014)",auto,1,0.118639591
East University Drive,426,436794681,236,283,,14.36724641,3,35,1000,secondary,4,"LINESTRING (-111.9275425 33.4220137, -111.9274588 33.4220137, -111.9274362 33.4220137, -111.9273877 33.4220144)",auto,1,0.024629565
South Alpha Drive,427,872138142,236,424,,147.2517374,1,29,1000,unclassified,11,"LINESTRING (-111.9275425 33.4220137, -111.9275396 33.4221164, -111.9275107 33.4233377)",auto,1,0.304658767
East University Drive,428,532215357,237,288,,48.85387007,3,40,1000,secondary,4,"LINESTRING (-111.9248832 33.4220294, -111.9253713 33.4220302, -111.9254096 33.4220303)",auto,1,0.073280805
East University Drive,429,436794668,237,369,,184.3906428,2,40,1000,secondary,4,"LINESTRING (-111.9248832 33.4220294, -111.9245967 33.4220289, -111.924569 33.4220289, -111.9241415 33.4220282, -111.9240913 33.4220281, -111.9238397 33.4220263, -111.923216 33.4220268, -111.9228964 33.4220263)",auto,1,0.276585964
West 1st Street,430,23617739,238,123,,2.798825897,1,29,1000,tertiary,5,"LINESTRING (-111.9434283 33.4295304, -111.9434575 33.4295241)",auto,1,0.005790674
West 1st Street,431,860784819,238,422,,41.546793,1,29,1000,tertiary,5,"LINESTRING (-111.9434283 33.4295304, -111.9433652 33.4295157, -111.9431097 33.4295999, -111.9430096 33.4296326)",auto,0,0.085958882
South Mill Avenue,432,658319978,239,439,,0.26702912,2,30,1000,primary,3,"LINESTRING (-111.9399748 33.4301976, -111.9399749 33.4302)",auto,0,0.000534058
South Maple Avenue,433,305490062,240,241,,69.9810478,1,29,1000,residential,6,"LINESTRING (-111.9412674 33.4261177, -111.9412751 33.4259829, -111.9412736 33.4254885)",auto,1,0.144788375
West 5th Street,434,402537670,241,81,,192.4213705,1,30,1000,residential,6,"LINESTRING (-111.9412736 33.4254885, -111.9424801 33.4254848, -111.9425451 33.4254846, -111.9428663 33.4254836, -111.9432452 33.4254824, -111.943347 33.4254811)",auto,1,0.384842741
West 5th Street,435,402537670,241,100,,110.8023745,1,30,1000,residential,6,"LINESTRING (-111.9412736 33.4254885, -111.9411959 33.4254872, -111.9406267 33.425492, -111.9400797 33.4254922)",auto,1,0.221604749
South Maple Avenue,436,305490062,241,240,,69.9810478,1,29,1000,residential,6,"LINESTRING (-111.9412736 33.4254885, -111.9412751 33.4259829, -111.9412674 33.4261177)",auto,1,0.144788375
South Maple Avenue,437,305490061,241,242,,127.8758632,1,29,1000,unclassified,11,"LINESTRING (-111.9412736 33.4254885, -111.9412665 33.4243385)",auto,1,0.264570752
West 6th Street,438,5591085,242,69,,110.2443794,1,25,1000,residential,6,"LINESTRING (-111.9412665 33.4243385, -111.9407083 33.4243409, -111.9400786 33.4243437)",auto,1,0.264586511
South Maple Avenue,439,305490061,242,241,,127.8758632,1,29,1000,unclassified,11,"LINESTRING (-111.9412665 33.4243385, -111.9412736 33.4254885)",auto,1,0.264570752
South Maple Avenue,440,543992493,242,327,,62.02018737,1,29,1000,residential,6,"LINESTRING (-111.9412665 33.4243385, -111.9412724 33.4240003, -111.9414555 33.4238427)",auto,1,0.128317629
,441,543992494,242,356,,196.799499,1,29,1000,residential,6,"LINESTRING (-111.9412665 33.4243385, -111.9418146 33.4243356, -111.9420123 33.4244614, -111.9424207 33.4244682, -111.9424718 33.4244597, -111.9426433 33.4242842, -111.9426821 33.4242671, -111.9427189 33.4242535, -111.9432267 33.4242548)",auto,1,0.407171377
South Farmer Avenue,442,402556249,243,54,,250.2991028,1,25,1000,residential,6,"LINESTRING (-111.9442762 33.426894, -111.944278 33.4269646, -111.9442962 33.4276724, -111.9443026 33.4279205, -111.9443068 33.4280856, -111.9443125 33.4283045, -111.9443136 33.4283475, -111.9443252 33.4291446)",auto,1,0.600717847
South Farmer Avenue,443,402556249,243,55,,157.9309248,1,25,1000,residential,6,"LINESTRING (-111.9442762 33.426894, -111.9442763 33.4268689, -111.9442795 33.4261428, -111.9442814 33.4254737)",auto,1,0.37903422
South Farmer Avenue,444,323157924,243,433,,111.8801842,1,29,1000,residential,6,"LINESTRING (-111.9442762 33.426894, -111.9445197 33.4268885, -111.9446243 33.4268812, -111.9446461 33.4268521, -111.944657 33.426483, -111.9447027 33.4264321, -111.945 33.4264311)",auto,1,0.231476243
East Tenth Street,445,355797370,244,115,,139.2698854,1,29,1000,residential,6,"LINESTRING (-111.9366173 33.4190676, -111.9373118 33.4190765, -111.9377709 33.4190774, -111.9380385 33.4190779, -111.9381178 33.419078)",auto,1,0.288144591
East 5th Street,446,5619424,245,111,,138.1483542,1,30,1000,tertiary,5,"LINESTRING (-111.938161 33.4254954, -111.9380281 33.4254952, -111.9367711 33.4254993, -111.9366724 33.4254992)",auto,1,0.276296708
East 5th Street,447,5619424,245,149,,116.4781031,1,30,1000,tertiary,5,"LINESTRING (-111.938161 33.4254954, -111.9382749 33.4254956, -111.9382883 33.4254956, -111.9388368 33.4254969, -111.9390426 33.4254967, -111.9392877 33.4254971, -111.9394161 33.4254973)",auto,1,0.232956206
South Myrtle Avenue,448,359618840,245,192,,288.0210636,1,25,1000,residential,6,"LINESTRING (-111.938161 33.4254954, -111.9381622 33.4256128, -111.9381626 33.4256503, -111.9381745 33.4268482, -111.9387635 33.427076, -111.9392411 33.4272607, -111.9393679 33.4273021, -111.939447 33.4273267, -111.9395019 33.4273825)",auto,1,0.691250553
South Myrtle Avenue,449,5658805,246,115,,160.5793467,1,29,1000,residential,6,"LINESTRING (-111.9381205 33.4205221, -111.9381166 33.4203044, -111.9381172 33.4196844, -111.9381177 33.4191316, -111.9381178 33.419078)",auto,1,0.332233131
South Myrtle Avenue,450,5658805,246,175,,152.9786347,1,29,1000,residential,6,"LINESTRING (-111.9381205 33.4205221, -111.9381331 33.4212166, -111.9381352 33.4213307, -111.9381441 33.421823, -111.9381443 33.4218328, -111.9381462 33.4218977)",auto,1,0.31650752
West 9th Street,451,5669184,246,318,,75.27822665,1,25,1000,residential,6,"LINESTRING (-111.9381205 33.4205221, -111.9382483 33.4205199, -111.9383704 33.4205178, -111.9384391 33.4205166, -111.9385716 33.4205143, -111.9387606 33.4205111, -111.9389314 33.4205069)",auto,1,0.180667744
West 10th Street,452,5608313,247,62,,63.90501321,1,29,1000,residential,6,"LINESTRING (-111.9435652 33.4189718, -111.9436258 33.4189528, -111.9436632 33.4189424, -111.9436854 33.4189363, -111.9437511 33.4189279, -111.9438168 33.4189228, -111.943884 33.4189205, -111.9442453 33.4189174)",auto,1,0.132217269
West 10th Street,453,5608313,247,78,,109.7795496,1,29,1000,residential,6,"LINESTRING (-111.9435652 33.4189718, -111.9434766 33.4190015, -111.9434306 33.4190141, -111.9433719 33.4190264, -111.9433085 33.4190348, -111.9432482 33.4190383, -111.9423945 33.4190482)",auto,1,0.227130103
East Rio Salado Parkway,454,458468177,248,109,,114.6578593,2,35,1000,secondary,4,"LINESTRING (-111.9312927 33.4290308, -111.930767 33.4288405, -111.9301262 33.4287001)",auto,0,0.19655633
West Rio Salado Parkway,455,613675426,249,40,,43.18968319,2,39,1000,secondary,4,"LINESTRING (-111.9430423 33.429831, -111.9431038 33.4299596, -111.9431655 33.4301207, -111.9431842 33.4302)",auto,0,0.066445666
South Mill Avenue,456,28740096,250,14,,12.19904893,3,39,1000,secondary,4,"LINESTRING (-111.939969 33.4151097, -111.9399682 33.4150687, -111.9399674 33.415)",auto,0,0.018767768
South Mill Avenue,457,436790496,251,92,,70.28635321,3,30,1000,primary,3,"LINESTRING (-111.9400269 33.417428, -111.9399667 33.4167979)",auto,0,0.140572706
South Mill Avenue,458,436791111,252,253,,5.470861244,3,35,1000,primary,3,"LINESTRING (-111.9398502 33.4186881, -111.9398505 33.4187373)",auto,0,0.009378619
South Mill Avenue,459,436791120,253,186,,35.60807876,3,35,1000,primary,3,"LINESTRING (-111.9398505 33.4187373, -111.9398515 33.4189843, -111.939854 33.4190575)",auto,0,0.061042421
South Mill Avenue,460,436791115,254,256,,24.15693184,2,30,1000,primary,3,"LINESTRING (-111.9398606 33.4193366, -111.9398661 33.4195538)",auto,0,0.048313864
South Mill Avenue,461,436791123,255,173,,42.43604616,4,30,1000,primary,3,"LINESTRING (-111.9400338 33.4194368, -111.9400303 33.419138, -111.940028 33.4190552)",auto,0,0.084872092
South Mill Avenue,462,436791112,256,257,,24.81881835,2,30,1000,primary,3,"LINESTRING (-111.9398661 33.4195538, -111.9398663 33.4195688, -111.9398665 33.419777)",auto,0,0.049637637
South Mill Avenue,463,436791114,257,258,,26.53638309,2,30,1000,primary,3,"LINESTRING (-111.9398665 33.419777, -111.9398722 33.4200156)",auto,0,0.053072766
South Mill Avenue,464,436791117,258,259,,24.53270523,2,30,1000,primary,3,"LINESTRING (-111.9398722 33.4200156, -111.9398812 33.4202361)",auto,0,0.04906541
South Mill Avenue,465,436791122,259,187,,28.28894045,3,30,1000,primary,3,"LINESTRING (-111.9398812 33.4202361, -111.9398785 33.4204046, -111.9398833 33.4204904)",auto,0,0.056577881
South Mill Avenue,466,436791116,260,261,,13.31096779,3,30,1000,primary,3,"LINESTRING (-111.939894 33.4211696, -111.9398957 33.4212893)",auto,0,0.026621936
South Mill Avenue,467,436791113,261,234,,67.40286657,4,30,1000,primary,3,"LINESTRING (-111.9398957 33.4212893, -111.9398841 33.4214786, -111.9399051 33.4217848, -111.9398936 33.4218943)",auto,0,0.134805733
South Mill Avenue,468,436791498,262,102,,66.5530212,4,30,1000,primary,3,"LINESTRING (-111.9400741 33.4225274, -111.9400778 33.4220718, -111.9400803 33.4219289)",auto,0,0.133106042
South Mill Avenue,469,436791492,263,101,,27.94587561,2,30,1000,primary,3,"LINESTRING (-111.9400646 33.4234469, -111.9400687 33.4231956)",auto,0,0.055891751
South Mill Avenue,470,436791495,264,189,,37.05506,2,30,1000,primary,3,"LINESTRING (-111.9399588 33.4240116, -111.9399523 33.4243448)",auto,0,0.07411012
South Mill Avenue,471,402560705,265,69,,38.61800806,2,30,1000,primary,3,"LINESTRING (-111.9400789 33.424691, -111.9400786 33.4243437)",auto,0,0.077236016
South Mill Avenue,472,436791490,266,190,,40.34224098,3,30,1000,primary,3,"LINESTRING (-111.939958 33.4251292, -111.9399606 33.425492)",auto,0,0.080684482
South Mill Avenue,473,436791493,267,100,,60.39006734,3,30,1000,primary,3,"LINESTRING (-111.9400785 33.4260353, -111.9400797 33.4254922)",auto,0,0.120780135
South Mill Avenue,474,436792112,268,188,,22.31072339,2,30,1000,primary,3,"LINESTRING (-111.9399634 33.422988, -111.9399685 33.4231886)",auto,0,0.044621447
South Mill Avenue,475,436792113,269,191,,13.81045978,3,30,1000,primary,3,"LINESTRING (-111.9399637 33.426342, -111.9399641 33.4264662)",auto,0,0.02762092
South Mill Avenue,476,436792116,270,193,,38.82940531,3,30,1000,primary,3,"LINESTRING (-111.939964 33.4270359, -111.9399639 33.4272821, -111.9399633 33.4273851)",auto,0,0.077658811
South Mill Avenue,477,436792118,271,166,,26.07751412,3,30,1000,primary,3,"LINESTRING (-111.9400691 33.4277606, -111.9400679 33.4275756, -111.9400695 33.4275261)",auto,0,0.052155028
South Mill Avenue,478,436792109,272,273,,27.19828539,3,30,1000,primary,3,"LINESTRING (-111.9399618 33.4281865, -111.9399616 33.4284311)",auto,0,0.054396571
South Mill Avenue,479,436792117,273,274,,71.75833639,2,30,1000,primary,3,"LINESTRING (-111.9399616 33.4284311, -111.9399917 33.4284947, -111.9399996 33.4286739, -111.9399832 33.4290713)",auto,0,0.143516673
South Mill Avenue,480,436792111,274,275,,17.30235117,2,30,1000,primary,3,"LINESTRING (-111.9399832 33.4290713, -111.9399845 33.4292269)",auto,0,0.034604702
South Mill Avenue,481,436792115,275,196,,39.40001683,3,30,1000,primary,3,"LINESTRING (-111.9399845 33.4292269, -111.9399957 33.4293836, -111.9399608 33.4294989, -111.9399635 33.4295773)",auto,0,0.078800034
West University Drive,482,436794687,276,58,,31.91750648,3,40,1000,primary,3,"LINESTRING (-111.9439222 33.4218959, -111.9442661 33.4218936)",auto,1,0.04787626
West University Drive,483,436794710,276,374,,33.43047943,2,40,1000,primary,3,"LINESTRING (-111.9439222 33.4218959, -111.9437361 33.4218489, -111.9435704 33.4218532)",auto,0,0.050145719
