link_id,name,osm_way_id,from_node_id,to_node_id,directed,geometry,dir_flag,length,facility_type,link_type,free_speed,free_speed_raw,lanes,capacity,allowed_uses,toll,notes
338,South Rural Road,436942376,96,305,1,"LINESTRING (-111.926299 33.4195429, -111.9262973 33.4192711, -111.9262965 33.4191375)",1,45.08,primary,3,56,35 mph,3,5400,auto,,
75,,395471041,97,98,1,"LINESTRING (-111.9154572 33.4075088, -111.9154658 33.4074418)",1,7.49,secondary,4,60,,2,3200,auto,,
453,,521256040,97,315,1,"LINESTRING (-111.9154572 33.4075088, -111.9154379 33.4075755)",1,7.63,secondary,4,60,,2,3200,auto,,
76,,395471041,98,97,1,"LINESTRING (-111.9154658 33.4074418, -111.9154572 33.4075088)",1,7.49,secondary,4,60,,2,3200,auto,,
375,East Broadway Road,436943735,98,336,1,"LINESTRING (-111.9154658 33.4074418, -111.9138803 33.407441)",1,147.17,secondary,4,72,45 mph,3,4800,auto,,
77,South Mill Avenue,395489955,99,100,1,"LINESTRING (-111.9399036 33.4106076, -111.9398781 33.4095698, -111.9398808 33.4094109, -111.9398874 33.4092469, -111.9398902 33.409178, -111.9398969 33.4089933, -111.9398934 33.4086429, -111.9398915 33.4084526, -111.9398844 33.4080275)",1,286.95,secondary,4,56,35 mph,2,3200,auto,,
281,South Mill Avenue,436940278,100,135,1,"LINESTRING (-111.9398844 33.4080275, -111.9398762 33.4075378, -111.939876 33.4075234, -111.9398741 33.4074072)",1,68.98,secondary,4,56,35 mph,4,6400,auto,,
82,South Mill Avenue,395489957,103,104,1,"LINESTRING (-111.9398073 33.4114264, -111.9398258 33.4120192, -111.9398333 33.4124503, -111.9398827 33.4125946)",1,130.57,secondary,4,56,35 mph,2,3200,auto,,
85,South Mill Avenue,395490724,104,106,1,"LINESTRING (-111.9398827 33.4125946, -111.9399438 33.4124637, -111.9399347 33.4119962, -111.9399239 33.411432)",1,130.36,secondary,4,56,35 mph,2,3200,auto,,
118,South Mill Avenue,436789319,104,145,1,"LINESTRING (-111.9398827 33.4125946, -111.9398834 33.4126638)",1,7.69,secondary,4,56,35 mph,2,3200,auto,,
83,South Mill Avenue,395490719,105,103,1,"LINESTRING (-111.9397885 33.4106036, -111.9398073 33.4114264)",1,91.51,secondary,4,56,35 mph,2,3200,auto,,
84,South Mill Avenue,395490720,106,99,1,"LINESTRING (-111.9399239 33.411432, -111.9399036 33.4106076)",1,91.69,secondary,4,56,35 mph,2,3200,auto,,
86,South Mill Avenue,395490730,107,105,1,"LINESTRING (-111.9397789 33.4086629, -111.9397831 33.4089948, -111.9397818 33.4091728, -111.9397737 33.4094001, -111.9397697 33.409633, -111.9397724 33.4098916, -111.9397885 33.4106036)",1,215.83,secondary,4,56,35 mph,2,3200,auto,,
89,East University Drive,402556246,110,111,1,"LINESTRING (-111.9082205 33.4219911, -111.907982 33.4219936, -111.9079001 33.4219945, -111.9072885 33.4220009, -111.9069851 33.4220158, -111.9067599 33.4220146, -111.9062477 33.4220216, -111.9056663 33.4220249, -111.9054664 33.422026, -111.9052639 33.4220284, -111.9047821 33.4220342, -111.9042922 33.4220427, -111.9040678 33.4220467, -111.9040203 33.4220475, -111.9036487 33.4220541, -111.902768 33.4220697, -111.9025693 33.4220732, -111.9022409 33.422079, -111.902033 33.4220827, -111.9012687 33.4220962, -111.9011358 33.4220986)",1,657.66,secondary,4,64,40 mph,2,3200,auto,,
288,East University Drive,436942349,110,112,1,"LINESTRING (-111.9082205 33.4219911, -111.9083572 33.4219897, -111.9084942 33.4219883, -111.9089172 33.4219839, -111.9089329 33.4219837, -111.9090927 33.421982)",1,80.95,secondary,4,64,40 mph,5,8000,auto,,
90,East University Drive,402556246,111,110,1,"LINESTRING (-111.9011358 33.4220986, -111.9012687 33.4220962, -111.902033 33.4220827, -111.9022409 33.422079, -111.9025693 33.4220732, -111.902768 33.4220697, -111.9036487 33.4220541, -111.9040203 33.4220475, -111.9040678 33.4220467, -111.9042922 33.4220427, -111.9047821 33.4220342, -111.9052639 33.4220284, -111.9054664 33.422026, -111.9056663 33.4220249, -111.9062477 33.4220216, -111.9067599 33.4220146, -111.9069851 33.4220158, -111.9072885 33.4220009, -111.9079001 33.4219945, -111.907982 33.4219936, -111.9082205 33.4219911)",1,657.66,secondary,4,64,40 mph,2,3200,auto,,
287,East University Drive,436942349,112,110,1,"LINESTRING (-111.9090927 33.421982, -111.9089329 33.4219837, -111.9089172 33.4219839, -111.9084942 33.4219883, -111.9083572 33.4219897, -111.9082205 33.4219911)",1,80.95,secondary,4,64,40 mph,2,3200,auto,,
91,South McClintock Drive,402556251,112,113,1,"LINESTRING (-111.9090927 33.421982, -111.9090932 33.4218487, -111.9090932 33.4218349)",1,16.36,secondary,4,64,40 mph,3,4800,auto,,
99,South McClintock Drive,403117287,112,120,1,"LINESTRING (-111.9090927 33.421982, -111.9090915 33.4221124, -111.9090914 33.4221229, -111.9090902 33.4224399, -111.9090899 33.4225081, -111.9090873 33.4227729, -111.9090865 33.422857)",1,97.3,secondary,4,64,40 mph,2,3200,auto,,
204,East University Drive,436794676,112,215,1,"LINESTRING (-111.9090927 33.421982, -111.9092824 33.42198, -111.909292 33.4219799, -111.9100774 33.421985)",1,91.39,secondary,4,64,40 mph,2,3200,auto,,
92,South McClintock Drive,402556251,113,112,1,"LINESTRING (-111.9090932 33.4218349, -111.9090932 33.4218487, -111.9090927 33.421982)",1,16.36,secondary,4,64,40 mph,5,8000,auto,,
478,South McClintock Drive,531969915,113,379,1,"LINESTRING (-111.9090932 33.4218349, -111.9091796 33.4216472, -111.9091788 33.4213857, -111.9091782 33.4211714)",1,75.27,secondary,4,64,40 mph,3,4800,auto,,
94,South McClintock Drive,402556252,114,20,1,"LINESTRING (-111.9093089 33.4325046, -111.9093226 33.4326993, -111.9093402 33.4328486, -111.9093577 33.4329923)",1,54.43,secondary,4,60,,3,4800,auto,,
427,South McClintock Drive,436944801,114,405,1,"LINESTRING (-111.9093089 33.4325046, -111.9092878 33.4321989, -111.9092783 33.4320939)",1,45.76,secondary,4,60,,5,8000,auto,,
541,South Mill Avenue,723559144,115,395,1,"LINESTRING (-111.9398348 33.4170325, -111.9398421 33.4171208, -111.9398439 33.4174549)",1,46.99,primary,3,80,,2,3600,auto,,
96,South Mill Avenue,402560705,116,117,1,"LINESTRING (-111.9400789 33.424691, -111.9400719 33.424345)",1,38.48,primary,3,48,30 mph,2,3600,auto,,
172,South Mill Avenue,436791496,117,199,1,"LINESTRING (-111.9400719 33.424345, -111.9400646 33.4234469)",1,99.87,primary,3,48,30 mph,2,3600,auto,,
97,South Mill Avenue,402560706,118,119,1,"LINESTRING (-111.9399633 33.4273851, -111.9399644 33.4274908, -111.9399642 33.4275269, -111.9399623 33.427579, -111.9399618 33.4281865)",1,89.11,primary,3,48,30 mph,2,3600,auto,,
176,South Mill Avenue,436792109,119,205,1,"LINESTRING (-111.9399618 33.4281865, -111.9399616 33.4284311)",1,27.2,primary,3,48,30 mph,3,5400,auto,,
98,South McClintock Drive,403117287,120,112,1,"LINESTRING (-111.9090865 33.422857, -111.9090873 33.4227729, -111.9090899 33.4225081, -111.9090902 33.4224399, -111.9090914 33.4221229, -111.9090915 33.4221124, -111.9090927 33.421982)",1,97.3,secondary,4,64,40 mph,5,8000,auto,,
299,South McClintock Drive,436942355,120,287,1,"LINESTRING (-111.9090865 33.422857, -111.9090859 33.4229147, -111.9090814 33.4233839, -111.9090767 33.423861, -111.9090754 33.4239993, -111.9090737 33.4241687, -111.9090665 33.4249067, -111.9090608 33.4254954, -111.909059 33.425676, -111.9090558 33.425924, -111.9090541 33.4261083, -111.9090518 33.4263546, -111.9090483 33.4267355, -111.9090458 33.427007, -111.9090423 33.4273929, -111.9090488 33.42767, -111.9090695 33.4285518)",1,633.27,secondary,4,64,40 mph,2,3200,auto,,
271,East Broadway Road,436929551,122,276,1,"LINESTRING (-111.908934 33.4074294, -111.9085518 33.4074305)",1,35.48,secondary,4,72,45 mph,3,4800,auto,,
101,South McClintock Drive,406379334,123,124,1,"LINESTRING (-111.9091145 33.4068521, -111.9091158 33.4067594, -111.9091164 33.4066974, -111.9091189 33.4064571, -111.9091194 33.4064032, -111.9091196 33.4063117, -111.9091208 33.4061789, -111.9091216 33.4060824, -111.9091206 33.405994, -111.9091225 33.4055343, -111.9091231 33.4054245, -111.909123 33.4053528, -111.9091235 33.4051671, -111.9091257 33.4047206, -111.9091257 33.4046543, -111.9091263 33.4045832, -111.9091269 33.4042205, -111.9091273 33.4041995, -111.909127 33.4040514, -111.909127 33.4039065, -111.9091277 33.4038153, -111.909127 33.4037943, -111.909127 33.4036599, -111.9091272 33.4035219, -111.909127 33.4033671, -111.909127 33.403174, -111.9091279 33.4029846)",1,430.05,secondary,4,60,,3,4800,auto,,
400,South McClintock Drive,436943757,123,413,1,"LINESTRING (-111.9091145 33.4068521, -111.909113 33.4073304, -111.9091129 33.4073446, -111.9091053 33.4074308)",1,64.37,secondary,4,64,40 mph,4,6400,auto,,
102,South McClintock Drive,406379334,124,123,1,"LINESTRING (-111.9091279 33.4029846, -111.909127 33.403174, -111.909127 33.4033671, -111.9091272 33.4035219, -111.909127 33.4036599, -111.909127 33.4037943, -111.9091277 33.4038153, -111.909127 33.4039065, -111.909127 33.4040514, -111.9091273 33.4041995, -111.9091269 33.4042205, -111.9091263 33.4045832, -111.9091257 33.4046543, -111.9091257 33.4047206, -111.9091235 33.4051671, -111.909123 33.4053528, -111.9091231 33.4054245, -111.9091225 33.4055343, -111.9091206 33.405994, -111.9091216 33.4060824, -111.9091208 33.4061789, -111.9091196 33.4063117, -111.9091194 33.4064032, -111.9091189 33.4064571, -111.9091164 33.4066974, -111.9091158 33.4067594, -111.9091145 33.4068521)",1,430.05,secondary,4,60,,2,3200,auto,,
103,East Broadway Road,406379830,125,126,1,"LINESTRING (-111.9236803 33.4074433, -111.9234733 33.4074432, -111.9232083 33.407443, -111.9230728 33.4074436)",1,56.39,secondary,4,64,40 mph,3,4800,auto,,
460,,521256044,125,374,1,"LINESTRING (-111.9236803 33.4074433, -111.9236981 33.4075215)",1,8.85,secondary,4,60,,2,3200,auto,,
376,East Broadway Road,436943736,126,339,1,"LINESTRING (-111.9230728 33.4074436, -111.9227493 33.4074449, -111.9226148 33.4074455)",1,42.51,secondary,4,64,40 mph,4,6400,auto,,
104,East Apache Boulevard,422264711,127,128,1,"LINESTRING (-111.9091141 33.4146219, -111.9089293 33.4146164, -111.9077033 33.414636, -111.907298 33.4146476, -111.9071709 33.4146545)",1,180.44,primary,3,56,35 mph,2,3600,auto,,
306,South McClintock Drive,436942359,127,130,1,"LINESTRING (-111.9091141 33.4146219, -111.9091139 33.4146994, -111.9091137 33.4147648, -111.9091135 33.4148353)",1,23.73,secondary,4,64,40 mph,3,4800,auto,,
300,South McClintock Drive,436942356,127,292,1,"LINESTRING (-111.9091141 33.4146219, -111.9091145 33.4145185, -111.9091162 33.4141228)",1,55.5,secondary,4,64,40 mph,3,4800,auto,,
105,East Apache Boulevard,422264712,129,130,1,"LINESTRING (-111.907599 33.4148463, -111.9076295 33.414846, -111.9077859 33.4148453, -111.9080642 33.4148433, -111.9082218 33.4148401, -111.9083981 33.4148384, -111.9087124 33.4148353, -111.9089373 33.4148331, -111.9091135 33.4148353)",1,140.58,primary,3,56,35 mph,3,5400,auto,,
305,South McClintock Drive,436942359,130,127,1,"LINESTRING (-111.9091135 33.4148353, -111.9091137 33.4147648, -111.9091139 33.4146994, -111.9091141 33.4146219)",1,23.73,secondary,4,64,40 mph,3,4800,auto,,
131,East Apache Boulevard,436789564,130,158,1,"LINESTRING (-111.9091135 33.4148353, -111.9093148 33.4148379, -111.9095739 33.4148443, -111.90993 33.4148536, -111.9102121 33.4148609, -111.9103279 33.4148639, -111.9104423 33.4148669, -111.9109141 33.4148697, -111.9111937 33.4148714, -111.9112903 33.4148723, -111.9113853 33.4148731)",1,210.91,primary,3,56,35 mph,2,3600,auto,,
312,South McClintock Drive,436942362,130,293,1,"LINESTRING (-111.9091135 33.4148353, -111.9091133 33.4149311, -111.9091141 33.4151634, -111.9091141 33.4151788, -111.9091144 33.4153168, -111.9091146 33.415374)",1,59.9,secondary,4,64,40 mph,2,3200,auto,,
106,East Apache Boulevard,422266084,131,132,1,"LINESTRING (-111.9349593 33.4147529, -111.9361331 33.4147441)",1,108.95,primary,3,56,35 mph,2,3600,auto,,
137,East Apache Boulevard,436790482,132,44,1,"LINESTRING (-111.9361331 33.4147441, -111.9366081 33.4147406)",1,44.09,primary,3,56,35 mph,3,5400,auto,,
107,East Apache Boulevard,422266087,133,134,1,"LINESTRING (-111.932805 33.4147645, -111.9334872 33.4147609, -111.9342173 33.4147571)",1,131.09,primary,3,56,35 mph,2,3600,auto,,
143,East Apache Boulevard,436790488,134,131,1,"LINESTRING (-111.9342173 33.4147571, -111.9349593 33.4147529)",1,68.87,primary,3,56,35 mph,3,5400,auto,,
108,East Broadway Road,422267248,135,136,1,"LINESTRING (-111.9398741 33.4074072, -111.9397601 33.4074084)",1,10.58,secondary,4,60,,2,3200,auto,,
110,South Mill Avenue,422267251,135,137,1,"LINESTRING (-111.9398741 33.4074072, -111.9398721 33.4072567, -111.9398676 33.406926, -111.9398081 33.4067486)",1,73.99,secondary,4,64,40 mph,2,3200,auto,,
282,West Broadway Road,436940284,135,283,1,"LINESTRING (-111.9398741 33.4074072, -111.940005 33.4074057, -111.9400175 33.4074056, -111.9401355 33.4074051)",1,24.27,secondary,4,60,,2,3200,auto,,
444,South Mill Avenue,519448767,136,107,1,"LINESTRING (-111.9397601 33.4074084, -111.939762 33.4075334, -111.9397623 33.4075558, -111.9397789 33.4086629)",1,139.5,secondary,4,56,35 mph,2,3200,auto,,
109,East Broadway Road,422267248,136,135,1,"LINESTRING (-111.9397601 33.4074084, -111.9398741 33.4074072)",1,10.58,secondary,4,60,,2,3200,auto,,
272,East Broadway Road,436940270,136,278,1,"LINESTRING (-111.9397601 33.4074084, -111.9396794 33.4074093, -111.9396683 33.4074095, -111.9391558 33.4074189)",1,56.11,secondary,4,60,,3,4800,auto,,
280,South Mill Avenue,436940274,137,138,1,"LINESTRING (-111.9398081 33.4067486, -111.9397915 33.4068077)",1,6.75,secondary,4,60,,2,3200,auto,,
507,South Mill Avenue,533573793,137,385,1,"LINESTRING (-111.9398081 33.4067486, -111.9398049 33.406561, -111.9398013 33.4063538, -111.9397951 33.4059883)",1,84.55,secondary,4,64,40 mph,2,3200,auto,,
111,South Mill Avenue,422267252,138,136,1,"LINESTRING (-111.9397915 33.4068077, -111.939755 33.4069372, -111.9397585 33.4072614, -111.9397586 33.407269, -111.9397601 33.4074084)",1,67.19,secondary,4,64,40 mph,3,4800,auto,,
112,East Rio Salado Parkway,428666893,139,140,1,"LINESTRING (-111.9374938 33.4305413, -111.9376249 33.4304928, -111.93779 33.430425, -111.9381333 33.4302428, -111.9385575 33.4299923, -111.9387444 33.4298774, -111.9389072 33.429817, -111.9390123 33.4297834, -111.9391344 33.4297661)",1,176.37,secondary,4,56,35 mph,2,3200,auto,,
244,East Rio Salado Parkway,436796184,140,419,1,"LINESTRING (-111.9391344 33.4297661, -111.9398829 33.4296907, -111.9399677 33.4296814)",1,77.9,secondary,4,56,35 mph,3,4800,auto,,
114,South Mill Avenue,436781558,141,27,1,"LINESTRING (-111.9405747 33.431551, -111.9404627 33.431309)",1,28.85,primary,3,80,,2,3600,auto,,
555,West Rio Salado Parkway,860784817,142,389,1,"LINESTRING (-111.9428484 33.4296132, -111.942981 33.4297412, -111.9430423 33.429831)",1,30.31,secondary,4,48,30 mph,2,3200,auto,,
116,West Rio Salado Parkway,436781676,143,144,1,"LINESTRING (-111.943241 33.4309221, -111.9432598 33.4313735, -111.9432674 33.4314582, -111.943279 33.431512, -111.9432908 33.4315395, -111.9433397 33.4315899, -111.9433914 33.4316223, -111.9434148 33.4316316, -111.9435436 33.4316395, -111.9436656 33.4316361, -111.9439627 33.4316223, -111.9442986 33.4316115, -111.9445601 33.4315936, -111.9448197 33.4315551, -111.9450786 33.4315075, -111.9453632 33.4314408, -111.9454868 33.4314089, -111.9457711 33.4313317, -111.9461332 33.4312388, -111.9465087 33.4311369, -111.9467254 33.4310705, -111.9467558 33.431063)",1,403.49,secondary,4,60,,2,3200,auto,,
117,South Mill Avenue,436789319,145,104,1,"LINESTRING (-111.9398834 33.4126638, -111.9398827 33.4125946)",1,7.69,secondary,4,56,35 mph,2,3200,auto,,
122,South Mill Avenue,436789322,145,146,1,"LINESTRING (-111.9398834 33.4126638, -111.9398829 33.4130694)",1,45.1,secondary,4,56,35 mph,3,4800,auto,,
121,South Mill Avenue,436789322,146,145,1,"LINESTRING (-111.9398829 33.4130694, -111.9398834 33.4126638)",1,45.1,secondary,4,56,35 mph,2,3200,auto,,
496,South Mill Avenue,533573774,146,383,1,"LINESTRING (-111.9398829 33.4130694, -111.9398917 33.4135032)",1,48.24,secondary,4,56,35 mph,2,3200,auto,,
123,South Mill Avenue,436789324,147,23,1,"LINESTRING (-111.9399667 33.4167979, -111.9399807 33.4165053, -111.9399783 33.4162056, -111.9399777 33.4161231, -111.9399706 33.4151936, -111.939969 33.4151097)",1,187.75,secondary,4,60,,2,3200,auto,,
469,East Apache Boulevard,531950082,147,416,1,"LINESTRING (-111.9399667 33.4167979, -111.9399333 33.4167174, -111.9398815 33.4165303, -111.9397506 33.4162342, -111.9395884 33.4159654)",1,99.39,primary,3,80,,3,5400,auto,,
124,East Apache Boulevard,436789539,148,149,1,"LINESTRING (-111.9177001 33.4146384, -111.9175764 33.4146213, -111.9173605 33.4146095, -111.9171222 33.414605, -111.9168985 33.4146168, -111.9166303 33.4146459, -111.9160141 33.4146817, -111.9159113 33.4146823, -111.9158751 33.4146825, -111.9151426 33.4146832, -111.9150355 33.4146833, -111.9149784 33.4146834, -111.9147511 33.4146836, -111.9145783 33.4146828, -111.9142668 33.4146813, -111.9136957 33.414677)",1,372.27,primary,3,56,35 mph,2,3600,auto,,
431,East Apache Boulevard,458485326,149,156,1,"LINESTRING (-111.9136957 33.414677, -111.9133779 33.4146776)",1,29.5,primary,3,56,35 mph,2,3600,auto,,
432,East Apache Boulevard,458485327,151,366,1,"LINESTRING (-111.9133844 33.4148388, -111.9134588 33.4148377, -111.9136482 33.414836)",1,24.49,primary,3,56,35 mph,2,3600,auto,,
127,East Apache Boulevard,436789541,153,148,1,"LINESTRING (-111.9186464 33.4146574, -111.9181231 33.4146573, -111.9177876 33.4146477, -111.9177001 33.4146384)",1,87.91,primary,3,56,35 mph,3,5400,auto,,
128,East Apache Boulevard,436789544,154,155,1,"LINESTRING (-111.9212488 33.4147092, -111.9210748 33.4147082, -111.9206995 33.4147061, -111.9204485 33.4147071)",1,74.28,primary,3,56,35 mph,3,5400,auto,,
134,East Apache Boulevard,436789576,155,161,1,"LINESTRING (-111.9204485 33.4147071, -111.9201988 33.4146756, -111.9200499 33.414669, -111.9199608 33.4146664, -111.9191579 33.4146605)",1,120.08,primary,3,56,35 mph,2,3600,auto,,
129,East Apache Boulevard,436789551,156,412,1,"LINESTRING (-111.9133779 33.4146776, -111.913334 33.4146782, -111.9127952 33.4146755, -111.9125876 33.4146744, -111.9124726 33.4146766)",1,84.03,primary,3,56,35 mph,3,5400,auto,,
130,East Apache Boulevard,436789558,158,414,1,"LINESTRING (-111.9113853 33.4148731, -111.9114074 33.4148729, -111.9116119 33.4148712, -111.9117367 33.4148702, -111.9118325 33.4148694, -111.9122444 33.4148666, -111.9123384 33.4148643)",1,88.47,primary,3,56,35 mph,3,5400,auto,,
135,East Apache Boulevard,436789580,160,127,1,"LINESTRING (-111.9105903 33.4147002, -111.9105708 33.4147001, -111.9104618 33.4146998, -111.910382 33.414697, -111.9101523 33.4146891, -111.9100765 33.4146835, -111.9095554 33.4146448, -111.9093235 33.4146284, -111.9091141 33.4146219)",1,137.35,primary,3,56,35 mph,3,5400,auto,,
525,East Apache Boulevard,658317844,161,153,1,"LINESTRING (-111.9191579 33.4146605, -111.9190965 33.4146601, -111.9188238 33.4146585, -111.9187804 33.4146582, -111.918715 33.4146579, -111.9186464 33.4146574)",1,47.48,primary,3,56,35 mph,2,3600,auto,,
136,East Apache Boulevard,436789584,162,32,1,"LINESTRING (-111.9189923 33.4148614, -111.9191953 33.4148677, -111.9194664 33.4148775, -111.9196193 33.414883, -111.9200637 33.4148878, -111.9203059 33.4148826, -111.9203868 33.4148865)",1,129.5,primary,3,56,35 mph,3,5400,auto,,
148,East Apache Boulevard,436790493,163,174,1,"LINESTRING (-111.9366104 33.4145994, -111.9361365 33.4146038, -111.9349552 33.4146147)",1,153.64,primary,3,56,35 mph,2,3600,auto,,
139,East Apache Boulevard,436790484,164,165,1,"LINESTRING (-111.9314439 33.4146642, -111.9308032 33.4146642, -111.9306654 33.4146657)",1,72.26,primary,3,56,35 mph,3,5400,auto,,
441,East Apache Boulevard,512811687,165,175,1,"LINESTRING (-111.9306654 33.4146657, -111.9305094 33.4146672, -111.9303714 33.4146669, -111.9298286 33.4146655, -111.9291456 33.4146674)",1,141.06,primary,3,56,35 mph,2,3600,auto,,
140,East Apache Boulevard,436790485,166,167,1,"LINESTRING (-111.9300149 33.4147941, -111.9306499 33.4147876)",1,58.94,primary,3,56,35 mph,3,5400,auto,,
142,East Apache Boulevard,436790487,167,170,1,"LINESTRING (-111.9306499 33.4147876, -111.9314542 33.4147814, -111.9322177 33.4147716)",1,145.53,primary,3,56,35 mph,2,3600,auto,,
141,East Apache Boulevard,436790486,168,169,1,"LINESTRING (-111.9335205 33.4146455, -111.9329616 33.4146434, -111.9327942 33.4146458)",1,67.41,primary,3,56,35 mph,3,5400,auto,,
147,East Apache Boulevard,436790492,169,164,1,"LINESTRING (-111.9327942 33.4146458, -111.9327155 33.4146467, -111.9314439 33.4146642)",1,125.35,primary,3,56,35 mph,2,3600,auto,,
144,East Apache Boulevard,436790489,170,133,1,"LINESTRING (-111.9322177 33.4147716, -111.9327145 33.4147655, -111.932805 33.4147645)",1,54.52,primary,3,56,35 mph,3,5400,auto,,
145,East Apache Boulevard,436790490,171,415,1,"LINESTRING (-111.926748 33.414692, -111.9264869 33.4146891, -111.9262925 33.4146937)",1,42.29,primary,3,56,35 mph,4,7200,auto,,
146,East Apache Boulevard,436790491,172,415,1,"LINESTRING (-111.9258763 33.414841, -111.9260869 33.4148478, -111.9261123 33.4148477, -111.9262878 33.4148429)",1,38.22,primary,3,56,35 mph,3,5400,auto,,
506,East Apache Boulevard,533573789,174,168,1,"LINESTRING (-111.9349552 33.4146147, -111.9342965 33.4146294, -111.9338144 33.4146435, -111.9335205 33.4146455)",1,133.21,primary,3,56,35 mph,2,3600,auto,,
149,East Apache Boulevard,436790494,175,176,1,"LINESTRING (-111.9291456 33.4146674, -111.9285601 33.4146783, -111.9273992 33.4146867, -111.927372 33.4146858)",1,164.64,primary,3,56,35 mph,2,3600,auto,,
493,East Apache Boulevard,533371302,176,171,1,"LINESTRING (-111.927372 33.4146858, -111.9269614 33.4146908, -111.926748 33.414692)",1,57.92,primary,3,56,35 mph,2,3600,auto,,
494,East Apache Boulevard,533371303,177,369,1,"LINESTRING (-111.9273686 33.4148082, -111.9274004 33.4148076, -111.9285674 33.4148071, -111.9291473 33.4148012)",1,165.09,primary,3,56,35 mph,2,3600,auto,,
151,South Mill Avenue,436790496,178,147,1,"LINESTRING (-111.9400269 33.417428, -111.9399667 33.4167979)",1,70.29,primary,3,48,30 mph,3,5400,auto,,
152,South Mill Avenue,436791111,179,180,1,"LINESTRING (-111.9398502 33.4186881, -111.9398505 33.4187373)",1,5.47,primary,3,56,35 mph,3,5400,auto,,
160,South Mill Avenue,436791120,180,190,1,"LINESTRING (-111.9398505 33.4187373, -111.9398515 33.4189843, -111.939854 33.4190575)",1,35.61,primary,3,56,35 mph,3,5400,auto,,
153,South Mill Avenue,436791112,181,182,1,"LINESTRING (-111.9398661 33.4195538, -111.9398663 33.4195688, -111.9398665 33.419777)",1,24.82,primary,3,48,30 mph,2,3600,auto,,
155,South Mill Avenue,436791114,182,185,1,"LINESTRING (-111.9398665 33.419777, -111.9398722 33.4200156)",1,26.54,primary,3,48,30 mph,2,3600,auto,,
154,South Mill Avenue,436791113,183,408,1,"LINESTRING (-111.9398957 33.4212893, -111.9398841 33.4214786, -111.9399051 33.4217848, -111.9398936 33.4218943)",1,67.4,primary,3,48,30 mph,4,7200,auto,,
158,South Mill Avenue,436791117,185,188,1,"LINESTRING (-111.9398722 33.4200156, -111.9398812 33.4202361)",1,24.53,primary,3,48,30 mph,2,3600,auto,,
156,South Mill Avenue,436791115,186,181,1,"LINESTRING (-111.9398606 33.4193366, -111.9398661 33.4195538)",1,24.16,primary,3,48,30 mph,2,3600,auto,,
157,South Mill Avenue,436791116,187,183,1,"LINESTRING (-111.939894 33.4211696, -111.9398957 33.4212893)",1,13.31,primary,3,48,30 mph,3,5400,auto,,
162,South Mill Avenue,436791122,188,189,1,"LINESTRING (-111.9398812 33.4202361, -111.9398785 33.4204046, -111.9398833 33.4204904)",1,28.29,primary,3,48,30 mph,3,5400,auto,,
159,South Mill Avenue,436791119,189,187,1,"LINESTRING (-111.9398833 33.4204904, -111.9398874 33.4205831, -111.9398937 33.4209604, -111.939894 33.4211696)",1,75.53,primary,3,48,30 mph,2,3600,auto,,
161,South Mill Avenue,436791121,190,186,1,"LINESTRING (-111.939854 33.4190575, -111.9398574 33.4191385, -111.9398606 33.4193366)",1,31.04,primary,3,48,30 mph,2,3600,auto,,
163,South Mill Avenue,436791123,191,192,1,"LINESTRING (-111.9400338 33.4194368, -111.9400303 33.419138, -111.940028 33.4190552)",1,42.44,primary,3,48,30 mph,4,7200,auto,,
165,South Mill Avenue,436791125,192,194,1,"LINESTRING (-111.940028 33.4190552, -111.9400261 33.4189851, -111.9400234 33.4185957, -111.9400215 33.4184111, -111.9400217 33.4183487, -111.9400275 33.4179958, -111.9400256 33.4177102, -111.9400253 33.4176249, -111.940029 33.4174558)",1,177.86,primary,3,48,30 mph,3,5400,auto,,
164,South Mill Avenue,436791124,193,179,1,"LINESTRING (-111.9398468 33.4176189, -111.9398459 33.4177098, -111.939845 33.4181798, -111.939845 33.4184391, -111.9398502 33.4186881)",1,118.89,primary,3,48,30 mph,2,3600,auto,,
542,South Mill Avenue,723559145,194,178,1,"LINESTRING (-111.940029 33.4174558, -111.9400269 33.417428)",1,3.1,primary,3,48,30 mph,3,5400,auto,,
166,South Mill Avenue,436791490,195,196,1,"LINESTRING (-111.939958 33.4251292, -111.9399606 33.425492)",1,40.34,primary,3,48,30 mph,3,5400,auto,,
177,South Mill Avenue,436792110,196,206,1,"LINESTRING (-111.9399606 33.425492, -111.9399637 33.426342)",1,94.52,primary,3,48,30 mph,2,3600,auto,,
167,South Mill Avenue,436791491,197,198,1,"LINESTRING (-111.9400687 33.4231956, -111.9400741 33.4225274)",1,74.3,primary,3,48,30 mph,2,3600,auto,,
174,South Mill Avenue,436791498,198,408,1,"LINESTRING (-111.9400741 33.4225274, -111.9400778 33.4220718, -111.940079 33.4219785, -111.9400803 33.4219289)",1,66.55,primary,3,48,30 mph,4,7200,auto,,
168,South Mill Avenue,436791492,199,197,1,"LINESTRING (-111.9400646 33.4234469, -111.9400687 33.4231956)",1,27.95,primary,3,48,30 mph,2,3600,auto,,
173,South Mill Avenue,436791497,200,116,1,"LINESTRING (-111.9400797 33.4254922, -111.9400789 33.424691)",1,89.09,primary,3,48,30 mph,2,3600,auto,,
170,South Mill Avenue,436791494,201,195,1,"LINESTRING (-111.9399523 33.4243448, -111.939958 33.4251292)",1,87.22,primary,3,48,30 mph,2,3600,auto,,
